"GeneID","GeneName","log2FC","PValue","adj.PValue"
"ENSG00000007376","RPUSD1",2.3439010164658,5.31686944127625e-05,0.00189150499187849
"ENSG00000007384","RHBDF1",1.15875446304163,0.00305599326107089,0.0208577437156491
"ENSG00000007392","LUC7L",1.11710428557021,0.00185912040694698,0.0155083508980311
"ENSG00000007402","CACNA2D2",4.02012282503153,0.00290522972361158,0.0202852477265801
"ENSG00000007516","BAIAP3",2.52443126247124,0.00644085373341877,0.0336396511531008
"ENSG00000007520","TSR3",1.20559697828156,0.00483562989715432,0.0279871135784505
"ENSG00000007541","PIGQ",1.97687216863351,7.1861243136121e-05,0.00224509353003595
"ENSG00000007908","SELE",-3.13920731402912,0.015011545707822,0.0572690121317543
"ENSG00000007933","FMO3",-3.28732715287751,4.20371693857318e-05,0.00165504619914366
"ENSG00000007952","NOX1",1.72027550569067,0.00901357520219511,0.0414624459300975
"ENSG00000007968","E2F2",2.01313580065882,0.0131300136088438,0.0524627644600296
"ENSG00000008056","SYN1",3.76282746895271,0.0112067341013312,0.0475261694641424
"ENSG00000008118","CAMK1G",5.25734499134799,0.00853260086071719,0.0401108691510018
"ENSG00000008197","TFAP2D",8.0840339195059,0.0324365356729667,0.095090508004992
"ENSG00000008256","CYTH3",-2.25979956133378,0.000495129041416425,0.00694388289791328
"ENSG00000008277","ADAM22",-1.44701474532598,0.0149514712394263,0.0571444377078604
"ENSG00000008283","CYB561",2.16983973969342,5.80306488868611e-05,0.0019927886023995
"ENSG00000008294","SPAG9",-1.20825922933077,0.0166640549758244,0.0612163452489738
"ENSG00000008300","CELSR3",3.84333514321923,0.000225711652856989,0.00430361650011344
"ENSG00000008311","AASS",-2.83101009264676,0.00165238143017178,0.0144901747845288
"ENSG00000008323","PLEKHG6",-1.69965955545355,0.00844809660826433,0.0398512301704402
"ENSG00000008324","SS18L2",1.27520763490865,0.0157194735006978,0.0589867934898701
"ENSG00000008382","MPND",1.121690308848,0.0046409014105118,0.027223575636731
"ENSG00000008735","MAPK8IP2",4.92743810795432,0.00182738123422692,0.0153375591624904
"ENSG00000009307","CSDE1",-1.11342353770386,0.00273153969953327,0.0195363954500897
"ENSG00000009413","REV3L",-2.49638587070902,0.000400838177222076,0.00613368332157987
"ENSG00000009694","TENM1",-5.57542552903969,3.16539441715257e-05,0.00142136277298599
"ENSG00000009724","MASP2",-2.26101790219727,0.00327811035063556,0.0218252516076309
"ENSG00000009780","FAM76A",-1.02964952635161,0.00956650599290081,0.0430528955559931
"ENSG00000009950","MLXIPL",-6.54880956419311,0.000115709667982255,0.00291895544004884
"ENSG00000010030","ETV7",1.96886705372425,0.0117458961347579,0.0488835687480037
"ENSG00000010219","DYRK4",1.30974611570303,0.0342401852049348,0.0985979279673719
"ENSG00000010278","CD9",1.69072101688801,0.0152710917584309,0.0579462467352983
"ENSG00000010282","HHATL",-4.11880122341589,0.00258051504780899,0.0188154628596513
"ENSG00000010295","IFFO1",-2.45794507522719,0.000176609196942052,0.003730563627695
"ENSG00000010310","GIPR",1.7105003421359,0.0260857297656377,0.0820579946525736
"ENSG00000010319","SEMA3G",-5.01083126191696,3.26836850876114e-06,0.000466346630079794
"ENSG00000010327","STAB1",-2.93342472470625,0.00070710262720979,0.00869817520868442
"ENSG00000010361","FUZ",1.02180828781744,0.0078623368019037,0.0381743824722229
"ENSG00000010610","CD4",-2.39030980816626,9.65655209013821e-05,0.00262013701046514
"ENSG00000010626","LRRC23",1.23213793541579,0.0104301543865306,0.045397130340663
"ENSG00000010671","BTK",-2.27950804270993,0.00133476034007921,0.0126671415348572
"ENSG00000010810","FYN",-3.32211690565281,1.76237641349694e-06,0.000351409329223482
"ENSG00000010818","HIVEP2",-1.53606703147233,0.0233605057014932,0.076380389244832
"ENSG00000010932","FMO1",-3.08437724253869,0.00266476993845136,0.019250373842318
"ENSG00000011009","LYPLA2",1.65081095156405,0.000995324570121441,0.0106534199117977
"ENSG00000011021","CLCN6",-1.48953019298917,0.000753853406268908,0.00903491297624757
"ENSG00000011028","MRC2",-1.79418800528497,0.00179035147257919,0.015169981812921
"ENSG00000011052","NME1-NME2",2.8348000978371,0.00375568258861464,0.0237349638713532
"ENSG00000011243","AKAP8L",1.36515138702423,0.000198616617079701,0.00400227861230287
"ENSG00000011332","DPF1",2.52392029884036,0.00567331757865834,0.0309995087585254
"ENSG00000011347","SYT7",3.63498800481993,0.00151419841461607,0.0136936926852167
"ENSG00000011465","DCN",-5.01068182322268,2.12098631623817e-06,0.000377276163086251
"ENSG00000011478","QPCTL",1.75391387795713,0.0021527883488472,0.0169281300866925
"ENSG00000011485","PPP5C",1.07695949443749,0.000550469910376979,0.00742113878629815
"ENSG00000011523","CEP68",-1.51080032556488,1.83700201118104e-05,0.00104654089231454
"ENSG00000011600","TYROBP",-1.69524327721163,0.00708781711905993,0.0357671010071049
"ENSG00000012211","PRICKLE3",1.28698924210772,0.0059748529097056,0.0320357709483055
"ENSG00000012822","CALCOCO1",-1.35361697053098,0.000732081388327625,0.00889525939803305
"ENSG00000013275","PSMC4",1.52951856362656,0.000478503171675708,0.00679551460062141
"ENSG00000013293","SLC7A14",-2.89549213266313,0.0146089052290332,0.0562589708263231
"ENSG00000013297","CLDN11",-2.81294263764921,0.00512998186294392,0.029091468248002
"ENSG00000013306","SLC25A39",2.13721397366246,1.16403652510133e-05,0.000826188156147858
"ENSG00000013583","HEBP1",1.75407988209909,0.0178807283426347,0.0641935542720549
"ENSG00000013588","GPRC5A",2.5734803106204,0.00260171662416959,0.0189254026280062
"ENSG00000013810","TACC3",2.3658136785755,0.00299332447040288,0.0206462289393249
"ENSG00000014138","POLA2",1.07259543370096,0.00691320059942945,0.0352904543526805
"ENSG00000014164","ZC3H3",1.6222367582786,7.61283292557097e-05,0.00231237462020568
"ENSG00000015133","CCDC88C",1.59578610247508,0.00355068917224465,0.0228860244483183
"ENSG00000015285","WAS",-1.42579026765297,0.00598834516964029,0.0320838127145535
"ENSG00000017427","IGF1",-4.88688206119619,4.34343110301455e-06,0.000522178289677508
"ENSG00000018236","CNTN1",-2.48825215166857,0.00752902621815998,0.0371716327112565
"ENSG00000018408","WWTR1",-1.1785858595752,0.0152999161223689,0.0580111065980022
"ENSG00000018625","ATP1A2",-6.58965272217738,0.000975672432101074,0.0105388819937523
"ENSG00000019144","PHLDB1",-2.74306554129964,1.5985822887674e-05,0.000992933300367381
"ENSG00000019169","MARCO",-6.70387581681979,0.000109146239817973,0.00282580186335013
"ENSG00000019485","PRDM11",-1.25535119030152,0.003150845723217,0.0212912436475923
"ENSG00000019549","SNAI2",-2.62018769528064,7.2552056195089e-06,0.000649945503414339
"ENSG00000019991","HGF",-3.20232249970632,0.000144918611201006,0.00333312805762313
"ENSG00000019995","ZRANB1",-1.02315073671022,0.0132582083403796,0.0527452070392568
"ENSG00000020129","NCDN",2.94489918035467,0.00525163997332918,0.0295509327129185
"ENSG00000020181","ADGRA2",-3.16717709544606,0.000343243351285832,0.00566156895299679
"ENSG00000020577","SAMD4A",-2.84325190902146,0.000553513639011663,0.0074540439676271
"ENSG00000022267","FHL1",-8.40125337745618,5.50458729778157e-08,0.000136100920937649
"ENSG00000022556","NLRP2",3.67700293815466,0.0471748576569078,0.122546580748797
"ENSG00000023171","GRAMD1B",-1.45783377954923,0.0143922551575886,0.0557572533943546
"ENSG00000023516","AKAP11",-1.1784676223638,0.013671609524003,0.0538350924479971
"ENSG00000023572","GLRX2",1.24606333422087,0.0210011445920069,0.0712966222761734
"ENSG00000024422","EHD2",-3.0576302659335,8.39485542277932e-05,0.00242196966544012
"ENSG00000024526","DEPDC1",2.39544974937259,0.010555143733728,0.0457151873173173
"ENSG00000025039","RRAGD",-1.49009642220709,0.0172977461070324,0.0628396668375516
"ENSG00000025423","HSD17B6",1.85579741730738,0.0333637890815181,0.0968670367591047
"ENSG00000025434","NR1H3",-1.83472522543698,0.000435021610120333,0.00643296011377108
"ENSG00000025772","TOMM34",1.84849559218522,0.000125349491186319,0.00306147652950767
"ENSG00000026025","VIM",-3.70516844203739,1.11840149111368e-06,0.000253692448328309
"ENSG00000026103","FAS",-1.7662575036081,0.00146312223337104,0.0133852905845965
"ENSG00000026297","RNASET2",1.02108675205276,0.0493781613295752,0.126581134149689
"ENSG00000026652","AGPAT4",-2.31993836129022,3.56658966559162e-05,0.00152931052999268
"ENSG00000027075","PRKCH",-1.53822990590615,0.000171342416754935,0.00367752092294557
"ENSG00000027644","INSRR",-1.45275116134167,0.0186424885756191,0.0660460710749653
"ENSG00000027697","IFNGR1",-1.91808428963252,8.65693193369545e-06,0.000706411359936039
"ENSG00000028116","VRK2",1.2244937769389,0.0297260797080059,0.0896970125433789
"ENSG00000028137","TNFRSF1B",-2.70719664072246,2.6079743022178e-05,0.00126844556507572
"ENSG00000028277","POU2F2",-1.21949769551317,0.0445671209315122,0.117865233183403
"ENSG00000029534","ANK1",4.06560614605346,0.0244442821365978,0.0786857018392632
"ENSG00000029559","IBSP",5.03087221875504,0.00127856430224166,0.012348138013854
"ENSG00000029993","HMGB3",3.56656375276223,0.00243286698108707,0.0181395543832196
"ENSG00000031003","FAM13B",-1.22752130355078,0.0154805428988949,0.0584093427705138
"ENSG00000031081","ARHGAP31",-2.8514954795189,1.40921005276967e-05,0.000924210041239527
"ENSG00000032219","ARID4A",-1.2140774631028,0.00575390430150925,0.0312478921104239
"ENSG00000032389","EIPR1",1.61317427019318,0.000859856559020793,0.00980625157831601
"ENSG00000033011","ALG1",1.00875177967774,0.0312689962359091,0.0928718550092716
"ENSG00000033327","GAB2",-1.83059687146018,0.00805093789404768,0.0386974026886332
"ENSG00000034053","APBA2",2.74258941266212,0.0335959766736509,0.0972735292777606
"ENSG00000034239","EFCAB1",-2.52076559311284,0.0311630154725411,0.0926589030789091
"ENSG00000034971","MYOC",-11.6215965450763,1.07496035655192e-07,0.000136217176515797
"ENSG00000035141","FAM136A",1.18439448477303,0.00751317959307434,0.0371716327112565
"ENSG00000035499","DEPDC1B",2.76518729634382,0.00155328547539288,0.0139195707436206
"ENSG00000035862","TIMP2",-3.06689172450515,3.78069274770274e-06,0.000502648306918358
"ENSG00000036448","MYOM2",-2.6583018748663,0.00213597746343581,0.0168370941275326
"ENSG00000036473","OTC",-4.8682214891593,0.000336077956787881,0.00559047968838697
"ENSG00000036565","SLC18A1",6.16877286349235,0.00806451925750871,0.0387398578899674
"ENSG00000037241","RPL26L1",1.21648267547068,0.00224969422220009,0.0173769727097461
"ENSG00000037280","FLT4",-1.37027726872188,0.00815070472601114,0.0390042251882274
"ENSG00000037897","METTL1",1.48519188570495,0.00420232322506564,0.0254882300128875
"ENSG00000037965","HOXC8",-1.89404586252431,0.00301095661876556,0.020669377646552
"ENSG00000038295","TLL1",-4.43247923570851,8.07915881323974e-08,0.000136217176515797
"ENSG00000038382","TRIO",-1.41099488260952,0.00179291423682863,0.0151762425558329
"ENSG00000038427","VCAN",-1.71504405233212,0.0112465153864646,0.0476065901267485
"ENSG00000038945","MSR1",-1.73402827394698,0.0412101266831626,0.111785011765353
"ENSG00000039537","C6",-8.45584472462768,0.000170824783554701,0.00367752092294557
"ENSG00000039650","PNKP",1.53192789990702,0.00062066900187814,0.00802430349221495
"ENSG00000040199","PHLPP2",-1.0750975782147,0.0217939544460961,0.0728819057966211
"ENSG00000040487","PQLC2",1.40519079490848,0.00338694602870493,0.0222415877049218
"ENSG00000040608","RTN4R",1.78084621304297,0.00545297045278276,0.0302568883404519
"ENSG00000040731","CDH10",-3.87626516630933,0.0137284756965664,0.0539816414754462
"ENSG00000041353","RAB27B",2.35611057367413,0.043364963053892,0.115750697560993
"ENSG00000041515","MYO16",-3.04491782504387,0.00350467759561799,0.0226939987244645
"ENSG00000042062","RIPOR3",-2.72641548958464,0.000672097374676903,0.00842250764768699
"ENSG00000042286","AIFM2",-1.9739127975948,0.00177571031552086,0.0150975378470488
"ENSG00000042445","RETSAT",-2.07584260087336,0.000229203766963619,0.00434257711737585
"ENSG00000042753","AP2S1",1.06348890264997,0.0268931251657218,0.0837657495241208
"ENSG00000043462","LCP2",-1.59483713417579,0.000596131593958209,0.00781261895310384
"ENSG00000044459","CNTLN",-1.13621769091031,0.0215040719047199,0.0723492235024186
"ENSG00000046653","GPM6B",-2.31018670239467,0.00587275493395985,0.0316559509652513
"ENSG00000046889","PREX2",-4.5674483227907,5.96691672547551e-05,0.00200997297053654
"ENSG00000047230","CTPS2",1.77481648665807,0.00706966925775099,0.0357209587492398
"ENSG00000047249","ATP6V1H",1.04853814951462,0.0490831197129999,0.126098842440449
"ENSG00000047457","CP",-2.37823117016747,0.0372238296091159,0.104566656714488
"ENSG00000047617","ANO2",-2.84074586703693,0.000665340832376962,0.00836011353233831
"ENSG00000047648","ARHGAP6",-3.61653945070656,3.75197595590758e-06,0.000502648306918358
"ENSG00000047849","MAP4",-1.13331945113722,0.00674393276470764,0.0347093542063689
"ENSG00000048052","HDAC9",-3.0872154676441,1.04738101514381e-05,0.000787127525818561
"ENSG00000048162","NOP16",1.68158311507488,0.0023358279599441,0.0177702604029593
"ENSG00000048342","CC2D2A",-1.16907149740672,0.00153877894691357,0.0138249671011766
"ENSG00000048462","TNFRSF17",-4.64631689044614,0.0144538351417411,0.0559069912605486
"ENSG00000048471","SNX29",-1.71463518138528,0.00037375792609364,0.00593922438464567
"ENSG00000048540","LMO3",-2.69990820205017,0.0119224208770144,0.0493689258389183
"ENSG00000048707","VPS13D",-1.10387449257526,0.00756875279500663,0.0372660006259397
"ENSG00000048740","CELF2",-4.6322952336943,5.08705001319816e-07,0.000184044377725169
"ENSG00000049089","COL9A2",5.29755837378329,0.00144805005834232,0.0133071111760151
"ENSG00000049192","ADAMTS6",-1.6607661753754,0.0103022290519182,0.0450517533266144
"ENSG00000049239","H6PD",-1.92942439020552,2.73595988674531e-05,0.00130844503287771
"ENSG00000049245","VAMP3",-1.2454665182457,0.00510758296004718,0.029024359615529
"ENSG00000049246","PER3",-2.02331009001998,0.00704509140313228,0.0356581136013195
"ENSG00000049283","EPN3",4.33989431044931,0.00492179615794642,0.0283266783066167
"ENSG00000049323","LTBP1",-2.24771338568057,0.000466299091229526,0.00673790560262097
"ENSG00000049540","ELN",-3.31428382075069,0.0013008605829801,0.0124569240566162
"ENSG00000049541","RFC2",1.55494675843947,0.00399870069502428,0.0246123661151295
"ENSG00000049768","FOXP3",2.48086318098611,0.00297515154784954,0.020590340452318
"ENSG00000049769","PPP1R3F",1.57089232354098,0.0326437642319831,0.0954377522331538
"ENSG00000050165","DKK3",-1.70501764663206,0.0217908681924205,0.0728819057966211
"ENSG00000050405","LIMA1",-1.44540794677717,0.0271280720347896,0.0842662453924994
"ENSG00000050438","SLC4A8",3.6376243020654,0.00184373730846839,0.0154216525547635
"ENSG00000050628","PTGER3",-2.57062627138493,0.0224162750995145,0.0742454657515734
"ENSG00000051180","RAD51",2.16064488639975,0.00180183819249471,0.0152339763215451
"ENSG00000051341","POLQ",2.22480356227562,0.0142698647487276,0.0554142305500693
"ENSG00000051596","THOC3",1.7092448146395,0.000933138120732255,0.0102632740369684
"ENSG00000051620","HEBP2",-1.19584312564844,0.0179565832357377,0.0643910834668041
"ENSG00000052344","PRSS8",4.02048636442972,0.01473684950476,0.0565701915859634
"ENSG00000052749","RRP12",1.4160999301611,0.00100352405964699,0.0106856728573522
"ENSG00000052795","FNIP2",-2.01895147157958,0.00925491634907815,0.0422581360537317
"ENSG00000052802","MSMO1",1.41695874511409,0.00175709647977015,0.0150118211687343
"ENSG00000053108","FSTL4",5.16362477606277,0.000460817136230926,0.00670612342160662
"ENSG00000053254","FOXN3",-2.67887065097586,6.3916480455176e-05,0.0021071133056723
"ENSG00000053328","METTL24",-3.02123800415881,0.00906939221380075,0.0416494655435036
"ENSG00000053372","MRTO4",1.06458627426436,0.0165073483527192,0.0608988642227668
"ENSG00000053438","NNAT",-5.68164732358937,9.29975962979235e-06,0.000738329532562695
"ENSG00000053702","NRIP2",-1.66204194839659,0.00200900805596598,0.0162550726619102
"ENSG00000054148","PHPT1",1.19837957064984,0.0195911933843731,0.0681474755808419
"ENSG00000054179","ENTPD2",2.42137785371319,0.0399245502313516,0.109414154784989
"ENSG00000054356","PTPRN",8.03068090721062,0.00191108698991856,0.0157768366696949
"ENSG00000054392","HHAT",1.89569259360516,0.0239001609382589,0.077478888055389
"ENSG00000054654","SYNE2",-1.76124378464474,0.000933036167226667,0.0102632740369684
"ENSG00000055044","NOP58",1.11032653408359,0.00424971965038855,0.0256591742016745
"ENSG00000055118","KCNH2",5.59211440311467,0.00282928086567891,0.0199583364918434
"ENSG00000055163","CYFIP2",2.35625628378021,0.00338988540444604,0.0222415877049218
"ENSG00000055211","GINM1",-1.05383983142679,0.00322143416485754,0.0216087790900984
"ENSG00000055609","KMT2C",-1.04912138441883,0.0148118274400053,0.0567991530879643
"ENSG00000055813","CCDC85A",-4.40994406518885,2.83989865811493e-06,0.000438853089511823
"ENSG00000056487","PHF21B",6.63836907087198,0.00239774612001085,0.0180091993582626
"ENSG00000056998","GYG2",-6.61848516584791,5.69253348802396e-06,0.000596389366488951
"ENSG00000057019","DCBLD2",-1.02421424480735,0.0116197301661276,0.0484972701481269
"ENSG00000057704","TMCC3",-1.97525299924541,0.0159519605953447,0.0596149071523424
"ENSG00000058262","SEC61A1",1.02135258120329,0.0100524188928478,0.0443990813014758
"ENSG00000058404","CAMK2B",4.00839565245669,0.00174971529163843,0.0149694500296748
"ENSG00000058668","ATP2B4",-1.75252010327073,0.00206874102782556,0.0165242962943236
"ENSG00000059573","ALDH18A1",1.14587596506887,0.00193051490336549,0.015873621877523
"ENSG00000059588","TARBP1",1.20355604755799,0.00102700298689113,0.0108284216848115
"ENSG00000059728","MXD1",2.02436250121921,0.04445530090429,0.117704351173837
"ENSG00000059804","SLC2A3",-1.58865775004222,0.0292535794892373,0.0886499268135056
"ENSG00000059915","PSD",3.34662648438612,0.0061621266419345,0.0327019921059949
"ENSG00000060140","STYK1",2.21210732495533,0.0246826367215899,0.0791850796341044
"ENSG00000060491","OGFR",1.15244833149711,0.0224667421139376,0.07435285755148
"ENSG00000060709","RIMBP2",-4.62992379038819,0.000113099833650133,0.00288829036527214
"ENSG00000060718","COL11A1",4.23981706806405,0.000572237696429493,0.00760267439238002
"ENSG00000060982","BCAT1",-2.60630725785587,0.000147021943267303,0.00336354690330342
"ENSG00000061455","PRDM6",-2.87015061862564,0.000171329286905284,0.00367752092294557
"ENSG00000061656","SPAG4",2.47349955086531,0.00283513121000112,0.0199882005039286
"ENSG00000061918","GUCY1B1",-1.75018035000413,0.00260269390925701,0.0189269432077587
"ENSG00000061938","TNK2",1.44293487937409,0.0130839660266576,0.0523464498396618
"ENSG00000062282","DGAT2",-4.55995172187456,0.000638670394047559,0.00814093336778737
"ENSG00000062485","CS",-1.14858580756912,0.0311944365722416,0.0927245064016198
"ENSG00000062582","MRPS24",1.13577485001114,0.0446248020153084,0.117967307797338
"ENSG00000062716","VMP1",1.23122097679671,0.010070100721054,0.0444335199597179
"ENSG00000062822","POLD1",1.62050552913447,0.00568792210033702,0.0310381535932096
"ENSG00000063015","SEZ6",7.12232086652358,0.0100709988212036,0.0444335199597179
"ENSG00000063169","BICRA",1.26105903861779,0.00374972007852143,0.0237152470645244
"ENSG00000063176","SPHK2",1.23876261258723,0.0142721986360005,0.0554145903384286
"ENSG00000063177","RPL18",1.41248043239102,0.00936238819288029,0.042528945079729
"ENSG00000063241","ISOC2",1.22022652034617,0.00632844290160208,0.0332704126604532
"ENSG00000063244","U2AF2",1.27100403503212,0.000584739795672841,0.0077313858010754
"ENSG00000063854","HAGH",1.37935139719195,0.00979810058369622,0.0437052204459479
"ENSG00000064042","LIMCH1",-1.57642597930197,0.0122358426825093,0.0502627031608313
"ENSG00000064102","INTS13",1.01155252453882,0.00277473180531565,0.0197198171562028
"ENSG00000064199","SPA17",1.97158728841432,0.00845022783504278,0.0398512301704402
"ENSG00000064205","WISP2",-4.27687222791919,0.000332571540744665,0.00555972369500462
"ENSG00000064218","DMRT3",-3.72969167451587,0.000175157252132994,0.00371992305196392
"ENSG00000064225","ST3GAL6",-2.80461842706132,0.000238794234356897,0.00443630093526104
"ENSG00000064270","ATP2C2",4.45453810160251,0.0111526019816205,0.0473770219529912
"ENSG00000064300","NGFR",-3.3683258270368,0.000422122366414126,0.00632160842494807
"ENSG00000064393","HIPK2",-1.14876718462039,0.0457710465016692,0.120122621655663
"ENSG00000064490","RFXANK",1.45201620151649,0.0037220920497251,0.023615274808687
"ENSG00000064545","TMEM161A",1.33378452202069,0.000810816767773872,0.0094669439950039
"ENSG00000064547","LPAR2",2.3888459094486,0.00216365728255709,0.0169913035968156
"ENSG00000064692","SNCAIP",-2.67617640189759,0.0224898026622282,0.0744092560984333
"ENSG00000064787","BCAS1",5.14499692531165,0.00425538153500797,0.0256808172938912
"ENSG00000064961","HMG20B",1.61113809331316,6.17053489744083e-05,0.00205892679270209
"ENSG00000064989","CALCRL",-3.46876529952528,0.00238102745609395,0.0179642590490334
"ENSG00000065057","NTHL1",1.68760925578614,0.00729297865782403,0.0364297760327935
"ENSG00000065150","IPO5",-1.24498460431244,0.000407291569101829,0.00618091170993374
"ENSG00000065243","PKN2",-1.04420289616708,0.0207138655743129,0.0708270400117391
"ENSG00000065268","WDR18",1.318108694836,0.00271633514244213,0.0194840111392172
"ENSG00000065308","TRAM2",-2.17015874203511,5.49571656733909e-05,0.00193207776053818
"ENSG00000065320","NTN1",-3.40012640053394,0.000171024384214058,0.00367752092294557
"ENSG00000065325","GLP2R",-6.96246778867605,2.72842084649883e-06,0.000426963325504326
"ENSG00000065328","MCM10",2.83821190264023,0.00305632378086135,0.0208577437156491
"ENSG00000065361","ERBB3",2.5876412956822,0.0338574031938673,0.0977948480810039
"ENSG00000065413","ANKRD44",-1.77128202468911,0.00142463603087027,0.0131891662777104
